Date,Close
2011-01-19,59.43
2011-01-18,59.84
2011-01-14,59.45
2011-01-13,59.09
2011-01-12,58.93
2011-01-11,57.66
2011-01-10,57.27
2011-01-07,57.37
2011-01-06,57.60
2011-01-05,58.27
2011-01-04,58.52
2011-01-03,58.70
2010-12-31,58.22
2010-12-30,57.87
2010-12-29,58.15
2010-12-28,57.65
2010-12-27,57.60
2010-12-23,57.72
2010-12-22,57.75
2010-12-21,57.64
2010-12-20,57.70
2010-12-17,57.57
2010-12-16,57.89
2010-12-15,57.57
2010-12-14,58.34
2010-12-13,58.25
2010-12-10,57.63
2010-12-09,57.50
2010-12-08,57.35
2010-12-07,57.18
2010-12-06,57.15
2010-12-03,57.41
2010-12-02,56.86
2010-12-01,55.80
2010-11-30,54.26
2010-11-29,54.88
2010-11-26,55.37
2010-11-24,56.31
2010-11-23,55.43
2010-11-22,57.15
2010-11-19,57.77
2010-11-18,57.77
2010-11-17,56.36
2010-11-16,56.05
2010-11-15,57.40
2010-11-12,57.44
2010-11-11,57.92
2010-11-10,58.42
2010-11-09,58.25
2010-11-08,58.84
2010-11-05,59.20
2010-11-04,59.46
2010-11-03,58.14
2010-11-02,57.74
2010-11-01,56.80
2010-10-29,57.01
2010-10-28,57.03
2010-10-27,56.59
2010-10-26,57.14
2010-10-25,57.51
2010-10-22,57.29
2010-10-21,57.14
2010-10-20,57.45
2010-10-19,56.39
2010-10-18,57.66
2010-10-15,57.53
2010-10-14,57.72
2010-10-13,57.32
2010-10-12,56.68
2010-10-11,56.80
2010-10-08,56.87
2010-10-07,56.50
2010-10-06,56.69
2010-10-05,56.22
2010-10-04,54.67
2010-10-01,55.47
2010-09-30,54.92
2010-09-29,55.33
2010-09-28,55.42
2010-09-27,55.10
2010-09-24,55.38
2010-09-23,53.88
2010-09-22,54.47
2010-09-21,54.55
2010-09-20,54.56
2010-09-17,53.63
2010-09-16,53.89
2010-09-15,54.15
2010-09-14,54.13
2010-09-13,53.77
2010-09-10,52.81
2010-09-09,52.65
2010-09-08,52.16
2010-09-07,51.76
2010-09-03,52.49
2010-09-02,52.01
2010-09-01,51.72
2010-08-31,49.94
2010-08-30,49.79
2010-08-27,50.52
2010-08-26,49.55
2010-08-25,49.57
2010-08-24,49.52
2010-08-23,50.21
2010-08-20,50.31
2010-08-19,50.84
2010-08-18,51.67
2010-08-17,51.69
2010-08-16,51.12
2010-08-13,50.71
2010-08-12,50.89
2010-08-11,50.95
2010-08-10,53.38
2010-08-09,53.81
2010-08-06,53.75
2010-08-05,53.59
2010-08-04,53.63
2010-08-03,53.58
2010-08-02,53.66
2010-07-30,51.91
2010-07-29,52.07
2010-07-28,51.83
2010-07-27,52.10
2010-07-26,51.95
2010-07-23,51.59
2010-07-22,50.99
2010-07-21,49.33
2010-07-20,50.24
2010-07-19,49.90
2010-07-16,49.58
2010-07-15,51.22
2010-07-14,50.97
2010-07-13,50.79
2010-07-12,49.87
2010-07-09,50.06
2010-07-08,50.01
2010-07-07,49.53
2010-07-06,48.03
2010-07-02,47.09
2010-07-01,47.19
2010-06-30,46.51
2010-06-29,46.83
2010-06-28,48.49
2010-06-25,48.85
2010-06-24,48.57
2010-06-23,49.43
2010-06-22,49.96
2010-06-21,50.60
2010-06-18,50.61
2010-06-17,50.70
2010-06-16,50.54
2010-06-15,50.78
2010-06-14,49.22
2010-06-11,48.91
2010-06-10,48.84
2010-06-09,46.86
2010-06-08,47.03
2010-06-07,46.29
2010-06-04,46.88
2010-06-03,48.97
2010-06-02,49.12
2010-06-01,47.84
2010-05-28,48.32
2010-05-27,49.27
2010-05-26,46.62
2010-05-25,47.32
2010-05-24,47.50
2010-05-21,48.62
2010-05-20,47.46
2010-05-19,49.17
2010-05-18,48.98
2010-05-17,50.06
2010-05-14,49.99
2010-05-13,51.45
2010-05-12,52.13
2010-05-11,51.55
2010-05-10,52.40
2010-05-07,49.21
2010-05-06,49.32
2010-05-05,51.62
2010-05-04,52.63
2010-05-03,54.80
2010-04-30,54.41
2010-04-29,55.10
2010-04-28,54.26
2010-04-27,54.25
2010-04-26,56.52
2010-04-23,56.46
2010-04-22,56.04
2010-04-21,56.55
2010-04-20,56.92
2010-04-19,56.57
2010-04-16,56.72
2010-04-15,58.00
2010-04-14,58.04
2010-04-13,57.28
2010-04-12,57.33
2010-04-09,57.15
2010-04-08,56.41
2010-04-07,56.47
2010-04-06,56.87
2010-04-05,57.03
2010-04-01,56.97
2010-03-31,55.98
2010-03-30,55.98
2010-03-29,55.98
2010-03-26,55.51
2010-03-25,54.97
2010-03-24,55.00
2010-03-23,55.92
2010-03-22,55.53
2010-03-19,55.37
2010-03-18,55.94
2010-03-17,56.27
2010-03-16,55.97
2010-03-15,55.27
2010-03-12,55.66
2010-03-11,55.29
2010-03-10,55.08
2010-03-09,54.85
2010-03-08,54.98
2010-03-05,54.98
2010-03-04,53.93
