cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8
2013-07-22,109.360,-0.421,0.147,1.730,0.644,2.628
2013-07-19,109.200,0.147,1.581,0.312,0.840,1.676
2013-07-18,107.500,1.581,-1.249,-1.068,-0.204,0.196
2013-07-17,108.860,-1.249,0.184,0.526,0.974,2.447
2013-07-16,108.660,0.184,0.342,0.873,1.971,-1.227
2013-07-15,108.290,0.342,0.529,0.445,0.829,-1.858
2013-07-12,107.720,0.529,-0.083,1.089,0.401,-2.436
2013-07-11,107.810,-0.083,1.173,0.382,1.459,-2.381
2013-07-10,106.560,1.173,-0.782,-0.680,-3.136,-2.853
2013-07-09,107.400,-0.782,0.103,1.073,-2.664,-1.087
2013-07-08,107.290,0.103,0.969,-2.473,-2.826,-0.547
2013-07-05,106.260,0.969,-3.409,-3.698,-3.785,-2.379
2013-07-03,110.010,-3.409,-0.299,-0.362,0.292,1.485
2013-07-02,110.340,-0.299,-0.063,-0.091,1.621,0.063
2013-07-01,110.410,-0.063,-0.027,0.656,2.345,-1.516
2013-06-28,110.440,-0.027,0.684,1.713,1.461,-2.507
2013-06-27,109.690,0.684,1.022,1.678,1.190,-3.118
2013-06-26,108.580,1.022,0.649,-0.248,-1.533,-4.604
2013-06-25,107.880,0.649,-0.891,-0.480,-3.773,-5.443
2013-06-24,108.850,-0.891,0.415,-1.288,-3.911,-3.098
2013-06-21,108.400,0.415,-1.696,-3.309,-4.257,-4.879
2013-06-20,110.270,-1.696,-1.641,-2.657,-3.119,-2.087
2013-06-19,112.110,-1.641,-1.033,-0.980,-1.735,-0.928
2013-06-18,113.280,-1.033,0.053,-0.474,0.846,-1.684
2013-06-17,113.220,0.053,-0.527,-0.763,-0.649,-1.795
2013-06-14,113.820,-0.527,-0.237,1.326,1.066,0.088
2013-06-13,114.090,-0.237,1.567,0.114,0.822,-0.601
2013-06-12,112.330,1.567,-1.430,-0.258,-2.508,-1.852
2013-06-11,113.960,-1.430,1.190,0.707,-1.154,-0.766
2013-06-10,112.620,1.190,-0.477,-2.257,-0.967,-2.172
2013-06-07,113.160,-0.477,-1.788,-1.848,-1.411,-0.597
2013-06-06,115.220,-1.788,-0.061,1.319,0.673,-1.353
2013-06-05,115.290,-0.061,1.381,0.444,0.392,-1.157
2013-06-04,113.720,1.381,-0.924,-0.638,-1.216,-2.042
2013-06-03,114.780,-0.924,0.288,-0.052,0.826,-2.597
2013-05-31,114.450,0.288,-0.340,-0.582,-2.012,-2.113
2013-05-30,114.840,-0.340,-0.243,0.878,-1.543,-1.896
2013-05-29,115.120,-0.243,1.124,-1.438,-0.836,-2.901
2013-05-28,113.840,1.124,-2.534,-2.401,-3.394,-2.983
2013-05-24,116.800,-2.534,0.137,0.612,-0.103,0.206
2013-05-23,116.640,0.137,0.474,-1.018,-0.359,-1.018
2013-05-22,116.090,0.474,-1.485,-0.710,-2.083,-2.240
2013-05-21,117.840,-1.485,0.787,0.666,0.426,-1.833
2013-05-20,116.920,0.787,-0.120,-1.383,0.309,-2.850
2013-05-17,117.060,-0.120,-1.265,-0.239,-0.662,-2.580
2013-05-16,118.560,-1.265,1.040,1.716,-0.160,-1.716
2013-05-15,117.340,1.040,0.669,-0.424,-2.249,-2.969
2013-05-14,116.560,0.669,-1.086,-1.844,-3.149,-5.886
2013-05-13,117.840,-1.086,-0.766,-1.833,-1.931,-4.975
2013-05-10,118.750,-0.766,-1.075,-1.329,-1.558,-3.463
2013-05-09,120.040,-1.075,-0.258,-0.100,-0.736,-2.359
2013-05-08,120.350,-0.258,0.158,-0.232,-2.826,-2.464
2013-05-07,120.160,0.158,-0.390,-0.637,-3.105,-1.726
2013-05-06,120.630,-0.390,-0.248,-2.600,-1.935,-1.767
2013-05-03,120.930,-0.248,-2.358,-2.484,-1.635,-1.274
2013-05-02,123.850,-2.358,-0.129,0.683,0.373,0.757
2013-05-01,124.010,-0.129,0.813,0.870,1.423,0.961
2013-04-30,123.010,0.813,0.057,-0.308,0.171,-0.065
2013-04-29,122.940,0.057,-0.365,0.548,0.367,0.122
2013-04-26,123.390,-0.365,0.916,0.480,0.382,1.156
2013-04-25,122.270,0.916,-0.432,-0.180,-0.456,-0.585
2013-04-24,122.800,-0.432,0.253,-0.098,-0.236,0.714
2013-04-23,122.490,0.253,-0.350,-0.277,-0.244,1.956
2013-04-22,122.920,-0.350,0.073,-0.138,0.771,2.510
2013-04-19,122.830,0.073,-0.211,0.033,-0.130,1.028
2013-04-18,123.090,-0.211,0.244,0.910,0.951,0.993
2013-04-17,122.790,0.244,0.664,-0.163,2.206,-0.024
2013-04-16,121.980,0.664,-0.821,0.041,1.726,1.321
2013-04-15,122.990,-0.821,0.869,2.372,1.160,3.379
2013-04-12,121.930,0.869,1.490,1.685,0.041,3.409
2013-04-11,120.140,1.490,0.192,-1.184,-2.182,1.478
2013-04-10,119.910,0.192,-1.374,-1.616,-0.399,1.826
2013-04-09,121.580,-1.374,-0.246,-1.010,2.194,2.721
2013-04-08,121.880,-0.246,-0.765,1.238,3.367,3.851
2013-04-05,122.820,-0.765,2.018,3.236,3.742,4.777
2013-04-04,120.390,2.018,1.194,2.103,2.233,2.608
2013-04-03,118.970,1.194,0.899,0.490,0.515,1.476
2013-04-02,117.910,0.899,-0.405,0.127,0.469,1.542
2013-04-01,118.390,-0.405,0.535,0.025,0.998,0.818
2013-03-28,117.760,0.535,-0.507,0.341,0.366,0.960
2013-03-27,118.360,-0.507,0.852,0.973,0.955,2.246
2013-03-26,117.360,0.852,0.119,0.026,1.068,1.857
2013-03-25,117.220,0.119,-0.094,-0.017,-0.179,1.428
2013-03-22,117.330,-0.094,0.077,1.042,0.592,1.418
2013-03-21,117.240,0.077,0.965,-0.162,1.279,2.072
2013-03-20,116.120,0.965,-1.116,-0.446,0.781,1.194
2013-03-19,117.430,-1.116,0.677,1.443,1.609,1.268
2013-03-18,116.640,0.677,0.760,1.232,0.821,-0.188
2013-03-15,115.760,0.760,0.469,0.164,0.784,-1.840
2013-03-14,115.220,0.469,-0.303,-0.406,0.410,-2.579
2013-03-13,115.570,-0.303,-0.104,0.618,-0.336,-2.801
2013-03-12,115.690,-0.104,0.723,0.819,-1.001,-2.380
2013-03-11,114.860,0.723,0.096,-0.949,-2.603,-2.900
2013-03-08,114.750,0.096,-1.043,-1.806,-2.976,-3.279
2013-03-07,115.960,-1.043,-0.770,-1.670,-2.473,-2.824
2013-03-06,116.860,-0.770,-0.907,-1.192,-1.392,-0.145
2013-03-05,117.930,-0.907,-0.287,-0.816,-0.304,0.838
2013-03-04,118.270,-0.287,-0.530,-0.203,-0.312,1.720
2013-03-01,118.900,-0.530,0.329,0.516,-0.360,2.571
2013-02-28,118.510,0.329,0.186,-0.110,1.265,1.725
2013-02-27,118.290,0.186,-0.295,-0.872,1.146,1.241
2013-02-26,118.640,-0.295,-0.578,1.376,2.038,2.461
2013-02-25,119.330,-0.578,1.965,2.035,2.942,2.219
2013-02-22,117.030,1.965,0.068,0.654,0.455,0.000
2013-02-21,116.950,0.068,0.585,0.889,0.094,-0.145
2013-02-20,116.270,0.585,0.302,-0.197,0.415,-0.343
2013-02-19,115.920,0.302,-0.498,-0.787,-0.702,-0.864
2013-02-15,116.500,-0.498,-0.291,0.613,-0.453,0.448
2013-02-14,116.840,-0.291,0.907,0.086,-0.239,-0.154
2013-02-13,115.790,0.907,-0.814,-1.060,-0.754,0.216
2013-02-12,116.740,-0.814,-0.248,-0.324,-0.162,-0.494
2013-02-11,117.030,-0.248,-0.077,0.309,0.905,0.240
2013-02-08,117.120,-0.077,0.386,0.162,0.085,0.145
2013-02-07,116.670,0.386,-0.222,0.595,0.978,-0.791
2013-02-06,116.930,-0.222,0.819,-0.077,-0.332,-0.932
2013-02-05,115.980,0.819,-0.889,0.381,-0.660,-3.083
2013-02-04,117.020,-0.889,1.281,-0.256,0.060,-2.556
2013-02-01,115.540,1.281,-1.517,-1.036,-1.752,-3.933
2013-01-31,117.320,-1.517,0.488,0.316,-0.602,-2.266
2013-01-30,116.750,0.488,-0.171,-0.723,-2.440,-1.990
2013-01-29,116.950,-0.171,-0.553,-0.915,-2.615,-2.801
2013-01-28,117.600,-0.553,-0.364,-1.730,-2.220,-2.057
2013-01-25,118.030,-0.364,-1.370,-1.715,-1.674,-1.247
2013-01-24,119.670,-1.370,-0.350,-0.499,0.462,-0.150
2013-01-23,120.090,-0.350,-0.150,0.042,-0.191,1.094
2013-01-22,120.270,-0.150,0.192,0.965,0.167,0.965
2013-01-18,120.040,0.192,0.772,-0.233,0.435,0.679
2013-01-17,119.120,0.772,-0.997,-0.791,-0.609,0.566
2013-01-16,120.320,-0.997,0.208,0.669,1.288,1.622
2013-01-15,120.070,0.208,0.460,0.184,0.798,1.806
2013-01-14,119.520,0.460,-0.275,0.615,0.243,-0.033
2013-01-11,119.850,-0.275,0.892,0.613,1.182,-1.098
2013-01-10,118.790,0.892,-0.277,-0.369,0.329,-3.666
2013-01-09,119.120,-0.277,-0.092,0.566,1.001,-2.846
2013-01-08,119.230,-0.092,0.659,0.701,-0.276,-2.430
2013-01-07,118.450,0.659,0.042,0.432,-2.253,-2.934
2013-01-04,118.400,0.042,0.390,-0.970,-3.982,-3.149
2013-01-03,117.940,0.390,-1.355,-2.674,-3.809,-2.473
2013-01-02,119.560,-1.355,-1.337,-3.041,-2.160,-1.117
2012-12-31,121.180,-1.337,-1.727,-1.166,-0.697,0.556
2012-12-28,123.310,-1.727,0.571,0.908,0.867,1.281
2012-12-27,122.610,0.571,0.336,0.475,1.389,-0.801
2012-12-26,122.200,0.336,0.139,-0.041,1.067,-0.391
2012-12-24,122.030,0.139,-0.180,0.910,1.261,-0.457
2012-12-21,122.250,-0.180,1.092,1.108,0.411,-1.435
2012-12-20,120.930,1.092,0.017,0.349,-2.160,-3.241
2012-12-19,120.910,0.017,0.332,-0.690,-1.443,-2.829
2012-12-18,120.510,0.332,-1.018,-2.500,-1.697,-4.045
2012-12-17,121.750,-1.018,-1.497,-0.758,-1.838,-2.849
2012-12-14,123.600,-1.497,0.750,0.824,-1.104,-1.420
2012-12-13,122.680,0.750,0.073,-1.088,-1.406,-1.588
2012-12-12,122.590,0.073,-1.161,-1.912,-2.389,-1.763
2012-12-11,124.030,-1.161,-0.760,-0.321,-1.029,-0.879
2012-12-10,124.980,-0.760,0.442,-0.486,-0.319,-0.104
2012-12-07,124.430,0.442,-0.924,-0.710,-0.185,-0.686
2012-12-06,125.590,-0.924,0.215,0.167,0.641,0.633
2012-12-05,125.320,0.215,-0.048,0.529,0.152,0.894
2012-12-04,125.380,-0.048,0.578,0.473,0.216,0.845
2012-12-03,124.660,0.578,-0.104,-0.376,-0.503,0.209
2012-11-30,124.790,-0.104,-0.272,-0.256,-0.008,-0.692
2012-11-29,125.130,-0.272,0.016,-0.128,0.741,-0.981
2012-11-28,125.110,0.016,-0.144,0.248,0.627,-1.083
2012-11-27,125.290,-0.144,0.393,0.869,0.715,-1.136
2012-11-26,124.800,0.393,0.475,0.378,-0.684,-1.430
2012-11-23,124.210,0.475,-0.097,-0.153,-1.709,-1.569
2012-11-21,124.330,-0.097,-0.056,-1.058,-1.700,-1.310
2012-11-20,124.400,-0.056,-1.003,-1.559,-1.839,-1.144
2012-11-19,125.660,-1.003,-0.562,-0.648,-0.750,1.339
2012-11-16,126.370,-0.562,-0.087,-0.284,0.143,3.761
2012-11-15,126.480,-0.087,-0.197,-0.103,0.397,2.871
2012-11-14,126.730,-0.197,0.095,0.428,0.707,3.656
2012-11-13,126.610,0.095,0.333,0.500,2.105,3.482
2012-11-12,126.190,0.333,0.167,0.278,3.613,2.294
2012-11-09,125.980,0.167,0.111,1.597,2.464,2.723
2012-11-08,125.840,0.111,1.484,3.325,2.928,4.120
2012-11-07,124.000,1.484,1.815,0.854,1.349,2.074
2012-11-06,121.790,1.815,-0.943,-0.384,-1.273,-0.734
2012-11-05,122.950,-0.943,0.564,0.490,0.253,1.645
2012-11-02,122.260,0.564,-0.074,-0.892,1.158,0.427
2012-11-01,122.350,-0.074,-0.819,-0.236,0.716,1.865
2012-10-31,123.360,-0.819,0.587,2.069,0.546,2.077
2012-10-26,122.640,0.587,1.473,0.955,1.389,0.541
2012-10-25,120.860,1.473,-0.510,-1.492,-0.723,-2.288
2012-10-24,121.480,-0.510,-0.986,0.430,1.141,-2.009
2012-10-23,122.690,-0.986,1.430,0.780,1.523,-0.784
2012-10-22,120.960,1.430,-0.641,0.708,-0.836,-1.506
2012-10-19,121.740,-0.641,1.357,0.736,-1.577,-0.172
2012-10-18,120.110,1.357,-0.612,-1.533,-3.114,-1.686
2012-10-17,120.850,-0.612,-0.926,-2.296,-2.272,-0.248
2012-10-16,121.980,-0.926,-1.382,-1.605,-0.676,-0.619
2012-10-15,123.690,-1.382,-0.226,0.024,1.427,-0.483
2012-10-12,123.970,-0.226,0.251,0.945,1.473,-0.225
2012-10-11,123.660,0.251,0.692,1.402,2.072,-0.611
2012-10-10,122.810,0.692,0.705,0.524,0.057,-1.135
2012-10-09,121.950,0.705,-0.180,0.660,-1.883,-1.772
2012-10-08,122.170,-0.180,0.842,-0.464,-1.674,-2.295
2012-10-05,121.150,0.842,-1.295,-2.526,-2.628,-2.069
2012-10-04,122.740,-1.295,-1.247,-1.215,-1.191,0.196
2012-10-03,124.290,-1.247,0.032,-0.104,0.113,2.254
2012-10-02,124.250,0.032,-0.137,0.024,-0.632,2.339
2012-10-01,124.420,-0.137,0.161,0.217,0.574,2.733
2012-09-28,124.220,0.161,0.056,-0.656,1.404,3.241
2012-09-27,124.150,0.056,-0.712,0.356,2.139,3.700
2012-09-26,125.040,-0.712,1.075,2.073,2.990,5.697
2012-09-25,123.710,1.075,0.988,1.777,2.147,1.794
2012-09-24,122.500,0.988,0.782,0.898,1.812,0.402
2012-09-21,121.550,0.782,0.115,0.363,1.529,-1.619
2012-09-20,121.410,0.115,0.248,0.906,2.629,-2.349
2012-09-19,121.110,0.248,0.657,1.161,-0.346,-2.354
2012-09-18,120.320,0.657,0.501,1.708,-1.385,-3.443
2012-09-17,119.720,0.501,1.200,-1.489,-3.100,-5.524
2012-09-14,118.300,1.200,-2.658,-3.041,-4.850,-7.085
2012-09-13,121.530,-2.658,-0.393,-1.635,-2.016,-4.847
2012-09-12,122.010,-0.393,-1.246,-1.866,-2.087,-3.121
2012-09-11,123.550,-1.246,-0.627,-0.387,-2.502,-1.389
2012-09-10,124.330,-0.627,0.242,-0.225,-2.348,-1.200
2012-09-07,124.030,0.242,-0.465,-2.123,-2.889,-1.203
2012-09-06,124.610,-0.465,-1.665,-2.128,-1.056,-0.160
2012-09-05,126.720,-1.665,-0.471,-0.783,1.141,1.433
2012-09-04,127.320,-0.471,-0.313,1.096,1.176,2.339
2012-08-31,127.720,-0.313,1.413,1.940,1.736,4.355
2012-08-30,125.940,1.413,0.519,0.079,0.905,3.357
2012-08-29,125.290,0.519,-0.437,-0.199,0.288,3.035
2012-08-28,125.840,-0.437,0.239,0.825,1.149,3.991
2012-08-27,125.540,0.239,0.585,0.488,2.574,2.859
2012-08-24,124.810,0.585,-0.096,0.322,2.429,0.824
2012-08-23,124.930,-0.096,0.418,2.075,2.738,-0.446
2012-08-22,124.410,0.418,1.650,2.101,2.810,-1.026
2012-08-21,122.390,1.650,0.443,0.650,0.279,-2.143
2012-08-20,121.850,0.443,0.206,0.694,-1.567,-2.645
2012-08-17,121.600,0.206,0.488,-0.369,-3.100,-3.362
2012-08-16,121.010,0.488,-0.852,-2.246,-3.731,-5.068
2012-08-15,122.050,-0.852,-1.406,-2.741,-2.415,-4.214
2012-08-14,123.790,-1.406,-1.355,-1.519,-1.095,-4.417
2012-08-13,125.490,-1.355,-0.167,0.336,-0.270,-2.555
2012-08-10,125.700,-0.167,0.504,0.431,-1.389,-3.084
2012-08-09,125.070,0.504,-0.072,-0.604,-1.844,-3.376
2012-08-08,125.160,-0.072,-0.532,-1.812,-3.359,-2.584
2012-08-07,125.830,-0.532,-1.287,-1.248,-2.291,-3.910
2012-08-06,127.470,-1.287,0.039,-1.575,-1.719,-3.549
2012-08-03,127.420,0.039,-1.614,-1.056,-1.561,-3.338
2012-08-02,129.510,-1.614,0.567,-0.146,0.802,-0.979
2012-08-01,128.780,0.567,-0.709,-0.510,-1.657,-0.984
2012-07-31,129.700,-0.709,0.201,0.950,-1.861,0.942
2012-07-30,129.440,0.201,0.747,-1.153,-1.805,0.481
2012-07-27,128.480,0.747,-1.886,-2.785,-1.766,-0.210
2012-07-26,130.950,-1.886,-0.916,-0.660,0.684,0.909
2012-07-25,132.160,-0.916,0.258,1.047,2.856,2.315
2012-07-24,131.820,0.258,0.788,1.353,2.329,1.784
2012-07-23,130.790,0.788,0.561,1.790,1.584,1.703
2012-07-20,130.060,0.561,1.222,0.963,0.223,1.261
2012-07-19,128.490,1.222,-0.256,-0.202,-0.526,0.242
2012-07-18,128.820,-0.256,0.054,-0.732,-0.533,1.385
2012-07-17,128.750,0.054,-0.786,-0.325,0.117,2.272
2012-07-16,129.770,-0.786,0.465,0.201,1.036,3.609
2012-07-13,129.170,0.465,-0.263,0.443,0.772,2.337
2012-07-12,129.510,-0.263,0.708,0.833,1.928,3.442
2012-07-11,128.600,0.708,0.125,0.328,2.153,1.380
2012-07-10,128.440,0.125,0.203,1.086,2.547,1.502
2012-07-09,128.180,0.203,0.881,1.819,1.553,1.456
2012-07-06,127.060,0.881,0.929,1.445,1.486,0.173
2012-07-05,125.890,0.929,0.511,-0.261,-0.757,0.696
2012-07-03,125.250,0.511,-0.768,0.040,-1.019,-1.152
2012-07-02,126.220,-0.768,0.815,-0.497,-0.095,0.143
2012-06-29,125.200,0.815,-1.301,-1.059,-1.293,-0.175
2012-06-28,126.850,-1.301,0.245,0.404,1.464,-0.181
2012-06-27,126.540,0.245,0.158,-0.237,-0.134,0.111
2012-06-26,126.340,0.158,-0.394,1.056,0.238,0.509
2012-06-25,126.840,-0.394,1.456,0.103,1.132,0.779
2012-06-22,125.020,1.456,-1.334,-0.809,-1.621,0.313
2012-06-21,126.710,-1.334,0.532,1.029,0.245,0.739
2012-06-20,126.040,0.532,0.494,-0.818,0.270,0.663
2012-06-19,125.420,0.494,-1.306,-0.775,-0.350,0.144
2012-06-18,127.080,-1.306,0.538,1.098,1.966,1.623
2012-06-15,126.400,0.538,0.557,0.429,0.493,-0.940
2012-06-14,125.700,0.557,-0.127,0.859,0.391,-2.807
2012-06-13,125.860,-0.127,0.987,0.064,0.495,-3.452
2012-06-12,124.630,0.987,-0.914,-0.463,-0.336,-2.328
2012-06-11,125.780,-0.914,0.455,0.431,-1.426,-0.285
2012-06-08,125.210,0.455,-0.024,0.128,-3.186,1.780
2012-06-07,125.240,-0.024,0.152,-1.850,-3.928,1.491
2012-06-06,125.050,0.152,-1.998,-3.309,-1.998,1.716
2012-06-05,127.600,-1.998,-1.338,-2.117,1.157,3.395
2012-06-04,129.330,-1.338,-0.790,1.356,5.129,5.524
2012-06-01,130.360,-0.790,2.163,3.345,5.640,5.180
2012-05-31,127.600,2.163,1.157,3.723,3.790,2.738
2012-05-30,126.140,1.157,2.536,2.220,2.212,1.587
2012-05-29,123.020,2.536,-0.308,0.065,0.375,0.828
2012-05-25,123.400,-0.308,0.374,-0.008,-0.436,1.430
2012-05-24,122.940,0.374,-0.381,0.310,-1.014,1.461
2012-05-23,123.410,-0.381,0.694,-0.428,-0.612,3.272
2012-05-22,122.560,0.694,-1.113,-1.320,0.451,3.409
2012-05-21,123.940,-1.113,-0.209,-0.185,1.874,4.265
2012-05-18,124.200,-0.209,0.024,1.795,2.501,4.554
2012-05-17,124.170,0.024,1.770,2.063,3.908,5.086
2012-05-16,122.010,1.770,0.288,0.693,2.945,3.276
2012-05-15,121.660,0.288,0.404,1.808,2.347,3.788
2012-05-14,121.170,0.404,1.397,2.236,2.004,3.343
2012-05-11,119.500,1.397,0.827,0.530,1.134,2.637
2012-05-10,118.520,0.827,-0.294,-0.227,0.322,1.023
2012-05-09,118.870,-0.294,0.067,0.601,1.408,1.347
2012-05-08,118.790,0.067,0.533,0.550,1.313,1.365
2012-05-07,118.160,0.533,0.017,0.802,1.486,1.434
2012-05-04,118.140,0.017,0.785,0.759,0.699,0.897
2012-05-03,117.220,0.785,-0.026,0.679,-0.060,-0.594
2012-05-02,117.250,-0.026,0.704,-0.060,0.051,0.154
2012-05-01,116.430,0.704,-0.759,-0.733,-0.052,-0.530
2012-04-30,117.320,-0.759,0.026,0.111,0.196,0.325
2012-04-27,117.290,0.026,0.085,0.687,-0.534,0.592
2012-04-26,117.190,0.085,0.601,0.085,0.103,0.446
2012-04-25,116.490,0.601,-0.512,-1.213,-0.478,-0.300
2012-04-24,117.090,-0.512,-0.704,0.017,0.128,1.835
2012-04-23,117.920,-0.704,0.726,0.743,1.132,2.131
2012-04-20,117.070,0.726,0.017,0.111,0.343,0.180
2012-04-19,117.050,0.017,0.094,0.386,0.180,1.298
2012-04-18,116.940,0.094,0.292,0.231,1.705,3.569
2012-04-17,116.600,0.292,-0.060,-0.205,0.987,4.014
2012-04-16,116.670,-0.060,-0.145,1.470,-0.163,5.507
2012-04-13,116.840,-0.145,1.618,1.195,1.116,3.830
2012-04-12,114.980,1.618,-0.416,-1.609,1.833,2.478
2012-04-11,115.460,-0.416,-1.198,-0.078,2.997,1.165
2012-04-10,116.860,-1.198,1.134,3.498,5.679,3.160
2012-04-09,115.550,1.134,2.338,3.078,2.684,1.860
2012-04-05,112.910,2.338,0.723,2.107,0.633,0.249
2012-04-04,112.100,0.723,1.375,-0.382,-1.779,-0.980
2012-04-03,110.580,1.375,-1.733,-1.444,-2.383,-1.400
2012-04-02,112.530,-1.733,0.294,-1.402,-0.802,0.662
2012-03-30,112.200,0.294,-1.691,-0.953,-0.382,1.502
2012-03-29,114.130,-1.691,0.750,0.608,0.813,3.660
2012-03-28,113.280,0.750,-0.141,0.577,1.008,1.660
2012-03-27,113.440,-0.141,0.719,0.203,1.476,2.005
2012-03-26,112.630,0.719,-0.512,0.428,1.891,1.432
2012-03-23,113.210,-0.512,0.945,1.270,2.825,-0.615
2012-03-22,112.150,0.945,0.322,1.456,0.646,-3.277
2012-03-21,111.790,0.322,1.131,1.535,0.522,-3.604
2012-03-20,110.540,1.131,0.400,-0.799,-0.450,-4.493
2012-03-19,110.100,0.400,-1.194,-0.998,-3.345,-5.825
2012-03-16,111.430,-1.194,0.198,0.351,-3.898,-5.271
2012-03-15,111.210,0.198,0.153,-2.370,-4.105,-4.311
2012-03-14,111.040,0.153,-2.520,-4.235,-4.061,-5.216
2012-03-13,113.910,-2.520,-1.759,-1.776,-2.566,-1.852
2012-03-12,115.950,-1.759,-0.017,0.181,-1.428,-1.260
2012-03-09,115.970,-0.017,0.199,-0.804,-0.215,-1.845
2012-03-08,115.740,0.199,-1.001,-1.607,-1.204,-2.362
2012-03-07,116.910,-1.001,-0.612,0.594,0.732,-0.502
2012-03-06,117.630,-0.612,1.213,0.410,0.170,0.762
2012-03-05,116.220,1.213,-0.794,0.138,-1.634,-0.445
2012-03-02,117.150,-0.794,0.939,-0.238,-1.173,1.613
2012-03-01,116.060,0.939,-1.167,-1.769,-1.226,-0.446
2012-02-29,117.430,-1.167,-0.609,-0.936,0.591,0.703
2012-02-28,118.150,-0.609,-0.329,0.553,1.208,0.510
2012-02-27,118.540,-0.329,0.885,1.542,2.819,0.662
2012-02-24,117.500,0.885,0.651,0.651,0.789,0.307
2012-02-23,116.740,0.651,0.000,1.258,0.111,-0.214
2012-02-22,116.740,0.000,1.258,0.137,-0.689,1.082
2012-02-21,115.290,1.258,-1.107,-1.132,-2.097,-0.920
2012-02-17,116.580,-1.107,-0.026,-0.825,-0.478,0.267
2012-02-16,116.610,-0.026,-0.800,-0.977,-0.325,-0.951
2012-02-15,117.550,-0.800,-0.178,0.350,1.784,0.841
2012-02-14,117.760,-0.178,0.529,0.658,1.203,-1.150
2012-02-13,117.140,0.529,0.128,1.429,0.748,-1.712
2012-02-10,116.990,0.128,1.299,0.541,-0.629,-3.194
2012-02-09,115.490,1.299,-0.748,-0.671,-0.926,-3.331
2012-02-08,116.360,-0.748,0.077,-1.164,-2.325,-1.457
2012-02-07,116.270,0.077,-1.240,-0.257,-2.442,-1.223
2012-02-06,117.730,-1.240,0.995,-1.175,-2.582,1.343
2012-02-03,116.570,0.995,-2.149,-2.190,-2.427,0.103
2012-02-02,119.130,-2.149,-0.042,-1.423,0.889,2.486
2012-02-01,119.180,-0.042,-1.382,-0.243,1.249,1.881
2012-01-31,120.850,-1.382,1.155,2.346,4.029,2.138
2012-01-30,119.470,1.155,1.177,1.495,2.593,-0.417
2012-01-27,118.080,1.177,0.314,1.644,1.583,-2.767
2012-01-26,117.710,0.314,1.326,1.082,0.624,-2.622
2012-01-25,116.170,1.326,-0.240,-0.060,-1.817,-2.941
2012-01-24,116.450,-0.240,0.181,-0.453,-2.934,-2.845
2012-01-23,116.240,0.181,-0.633,-1.758,-4.282,-1.758
2012-01-20,116.980,-0.633,-1.133,-2.492,-3.226,-1.299
2012-01-19,118.320,-1.133,-1.375,-2.569,-1.145,-0.345
2012-01-18,119.970,-1.375,-1.210,-0.753,0.092,1.842
2012-01-17,121.440,-1.210,0.463,1.462,2.637,2.907
2012-01-13,120.880,0.463,0.994,0.851,1.991,1.214
2012-01-12,119.690,0.994,-0.142,1.158,0.809,-1.287
2012-01-11,119.860,-0.142,1.302,1.131,1.749,-0.827
2012-01-10,118.320,1.302,-0.169,-0.345,0.263,-1.923
2012-01-09,118.520,-0.169,-0.177,0.611,-0.762,0.059
2012-01-06,118.730,-0.177,0.789,0.610,-2.078,0.389
2012-01-05,117.800,0.789,-0.178,-1.365,-2.532,-1.505
2012-01-04,118.010,-0.178,-1.189,-2.672,-2.180,-0.915
2012-01-03,119.430,-1.189,-1.501,-1.183,0.827,-1.118
2011-12-30,121.250,-1.501,0.323,0.506,2.520,-2.115
2011-12-29,120.860,0.323,0.182,2.035,1.054,-1.194
2011-12-28,120.640,0.182,1.849,2.004,1.293,-0.223
2011-12-27,118.450,1.849,0.152,-0.962,-1.929,-2.398
2011-12-23,118.270,0.152,-1.112,-0.697,-4.521,-0.705
2011-12-22,119.600,-1.112,0.420,-0.977,-2.224,1.347
2011-12-21,119.100,0.420,-1.391,-3.851,-1.497,2.048
2011-12-20,120.780,-1.391,-2.495,-1.259,-0.478,1.360
2011-12-19,123.870,-2.495,1.267,2.448,3.996,5.251
2011-12-16,122.320,1.267,1.166,0.791,3.652,4.306
2011-12-15,120.910,1.166,-0.371,1.511,3.599,2.120
2011-12-14,121.360,-0.371,1.889,2.839,1.846,2.293
2011-12-13,119.110,1.889,0.932,2.056,1.207,1.803
2011-12-12,118.010,0.932,1.114,-0.965,0.631,0.110
2011-12-09,116.710,1.114,-2.056,-0.833,-1.427,-2.539
2011-12-08,119.160,-2.056,1.249,1.612,0.438,-1.309
2011-12-07,117.690,1.249,0.358,-0.600,0.590,-2.575
2011-12-06,117.270,0.358,-0.954,-1.155,-0.517,-4.332
2011-12-05,118.400,-0.954,-0.202,1.197,-1.127,-2.463
2011-12-02,118.640,-0.202,1.402,0.645,-1.739,-1.175
2011-12-01,117.000,1.402,-0.747,-2.296,-3.146,-1.961
2011-11-30,117.880,-0.747,-1.562,-2.369,-3.834,-1.248
2011-11-29,119.750,-1.562,-0.820,-0.869,-1.351,1.123
2011-11-28,120.740,-0.820,-0.050,-1.501,0.575,2.889
2011-11-25,120.800,-0.050,-1.452,-0.486,1.223,2.800
2011-11-23,122.580,-1.452,0.980,2.107,2.689,5.992
2011-11-22,121.390,0.980,1.116,1.718,2.508,4.323
2011-11-21,120.050,1.116,0.595,0.570,2.301,1.634
