cdate,cp,pctlead,dow,dom,moy,eem4,eem5,eem6,eem7,efa4,efa5,efa6,efa7,ewj4,ewj5,ewj6,ewj7,fxi4,fxi5,fxi6,fxi7,gld4,gld5,gld6,gld7,iwm4,iwm5,iwm6,iwm7,mdy4,mdy5,mdy6,mdy7,tlt4,tlt5,tlt6,tlt7,xom4,xom5,xom6,xom7,gspc4,gspc5,gspc6,gspc7
2014-04-07,1845.04,0.375,1,07,04,0.436,0.169,-0.024,3.96,-0.475,-0.784,-0.872,1.53,-0.969,-1.404,-1.056,1.719,0.505,0.168,-0.251,2.755,-0.526,0.799,1.232,-0.399,-1.459,-3.737,-4.284,-1.63,-1.706,-3.209,-3.373,-0.768,0.599,1.272,1.131,-0.302,-0.596,-1.174,-0.972,2.196,-1.075,-2.315,-2.147,-0.406
2014-04-04,1865.09,-1.075,5,04,04,-0.266,-0.65,0.707,3.743,-0.311,-0.59,0.238,1.999,-0.439,-0.96,0.177,3.464,-0.336,-0.586,-0.419,2.473,1.332,1.005,1.586,-0.665,-2.312,-3.302,-1.59,-2.087,-1.529,-1.995,-0.798,-0.357,0.668,1.109,-0.587,-0.12,-0.582,-0.602,-0.328,2.581,-1.254,-1.365,-0.387,-0.028
2014-04-03,1888.77,-1.254,4,03,04,-0.385,-0.193,1.645,5.208,-0.28,-0.089,1.062,3.429,-0.524,0.352,0.618,4.396,-0.251,-0.418,-0.223,3.653,-0.322,0.43,-0.514,-1.791,-1.014,-0.568,2.546,-0.051,-0.473,-0.17,2.252,1.463,0.438,-0.139,-1.49,-1.156,-0.02,0.205,0.235,3.476,-0.113,0.172,1.677,1.687
2014-04-02,1890.9,-0.113,3,02,04,0.193,1.366,2.845,6.644,0.192,0.833,2.11,3.99,0.88,1.147,2.23,5.331,-0.167,0.168,2.108,5.567,0.754,0.574,-0.217,-3.23,0.45,1.771,3.497,-0.177,0.305,1.221,3.27,1.169,-0.575,-1.677,-2.473,-0.887,0.225,0.276,1.777,3.86,0.285,0.991,2.264,1.306
2014-04-01,1885.52,0.285,2,01,04,1.17,1.841,3.985,7.099,0.64,1.152,2.423,3.584,0.265,0.265,2.805,3.934,0.335,0.195,3.013,8.788,-0.178,-0.939,-1.611,-3.496,1.315,3.132,2.773,-1.083,0.914,2.426,2.697,0.457,-1.109,-1.353,-1.416,0.766,0.051,0.031,3.2,3.331,0.704,1.502,1.779,0.722
2014-03-31,1872.34,0.704,1,31,03,0.663,1.46,3.014,6.326,0.509,1.266,1.757,2.533,0.0,1.07,3.282,2.164,-0.14,1.937,2.905,8.097,-0.763,-0.787,-2.215,-3.498,1.794,1.696,-0.505,-2.235,1.499,2.024,0.445,-0.163,-0.247,-0.809,0.47,1.715,-0.02,1.496,2.919,4.214,0.792,1.26,0.36,0.622
2014-03-28,1857.62,0.792,5,28,03,0.792,2.105,3.506,3.375,0.753,1.257,2.342,0.769,1.07,2.534,3.755,1.614,2.08,2.812,3.885,6.542,-0.024,-0.678,-1.284,-4.639,-0.096,-0.349,-2.533,-4.583,0.517,0.264,-0.772,-2.288,-0.564,-0.064,0.339,1.175,1.517,3.168,3.233,3.157,0.464,0.273,0.01,-0.781
2014-03-27,1849.04,0.464,4,27,03,1.303,1.532,3.694,3.988,0.5,0.485,1.842,0.637,1.448,2.188,3.033,0.448,0.717,0.949,3.387,6.138,-0.654,-1.44,-3.02,-5.356,-0.253,-2.164,-3.549,-3.1,-0.252,-1.547,-2.034,-1.925,0.503,1.289,1.626,2.117,1.626,1.401,2.046,2.036,-0.19,-0.889,-0.937,-0.527
2014-03-26,1852.56,-0.19,3,26,03,0.226,1.372,2.994,3.906,-0.015,1.071,1.133,1.397,0.729,1.19,1.098,0.091,0.23,1.044,5.606,5.51,-0.791,-0.61,-1.916,-5.778,-1.916,-2.192,-3.751,-2.425,-1.299,-1.033,-2.181,-0.985,0.783,0.404,2.214,0.848,-0.221,0.063,0.127,1.316,-0.7,-0.263,-1.039,0.621
2014-03-25,1865.62,-0.7,2,25,03,1.143,2.129,3.215,4.242,1.087,1.351,0.763,1.195,0.458,0.827,-1.082,-1.791,0.812,2.415,5.045,5.428,0.182,-1.603,-1.312,-4.387,-0.281,-1.416,-1.739,-0.103,0.269,-0.495,-0.606,0.674,-0.376,0.333,1.24,0.083,0.285,0.636,1.259,1.356,0.44,-0.048,0.261,1.044
2014-03-24,1857.44,0.44,1,24,03,0.975,1.6,-0.127,1.209,0.261,0.061,-1.537,-1.759,0.368,-0.091,-2.063,-3.873,1.591,4.515,2.557,2.011,-1.783,-1.314,-3.399,-4.235,-1.138,-1.594,-2.104,-0.98,-0.762,-1.16,-1.528,-0.683,0.711,1.803,0.833,1.812,0.35,0.063,-0.074,0.456,-0.486,-0.778,-0.791,-0.576
2014-03-21,1866.52,-0.486,5,21,03,0.62,1.063,0.283,0.438,-0.199,-0.58,-1.183,-2.382,-0.457,-1.894,-2.509,-5.144,2.879,2.568,2.661,0.147,0.477,0.297,-2.408,-1.07,-0.462,-0.328,0.466,0.466,-0.401,-0.112,0.112,0.192,1.083,0.904,0.483,1.796,-0.285,0.619,-0.011,0.319,-0.293,0.309,0.414,-0.059
2014-03-20,1872.01,-0.293,4,20,03,0.441,-1.7,0.885,-1.299,-0.381,-1.598,0.261,-2.9,-1.443,-1.973,-0.996,-5.695,-0.302,-1.873,-0.091,-4.181,-0.18,-2.113,-3.937,-0.984,0.134,-0.518,1.378,-0.117,0.291,-0.372,1.223,0.036,-0.177,-0.953,-1.336,0.971,0.907,-0.137,1.188,-0.963,0.604,-0.013,1.677,-0.275
2014-03-19,1860.77,0.604,3,19,03,-2.131,-0.772,0.995,-2.404,-1.221,-0.607,0.429,-3.133,-0.538,-0.627,-0.716,-4.725,-1.576,0.091,0.364,-5.402,-1.937,-2.697,-3.116,-0.775,-0.651,0.796,1.666,-0.585,-0.661,0.224,1.287,-0.798,-0.777,-0.418,-1.143,1.294,-1.035,-0.626,0.096,-1.326,-0.613,0.104,0.782,-0.92
2014-03-18,1872.25,-0.613,2,18,03,1.389,2.63,1.337,-1.549,0.622,1.889,-0.226,-2.469,-0.09,0.996,-1.849,-4.863,1.693,1.817,-0.532,-4.946,-0.775,-1.863,-0.865,0.346,1.457,1.906,1.148,0.033,0.891,1.601,0.858,0.055,0.362,-0.387,0.971,1.445,0.413,1.327,0.531,1.013,0.722,1.69,0.217,-0.255
2014-03-17,1858.83,0.722,1,17,03,1.224,1.781,0.155,-1.52,1.259,1.042,-1.213,-2.064,1.087,-0.09,-2.703,-2.957,0.121,0.273,-2.448,-5.541,-1.097,-0.431,1.371,2.134,0.442,0.863,0.0,-1.42,0.704,1.061,0.08,-0.781,-0.746,-0.728,1.307,0.084,0.909,0.726,0.33,0.554,0.961,0.676,-0.471,-0.799
2014-03-14,1841.13,0.961,5,14,03,0.55,-1.26,-2.166,-2.637,-0.215,-2.075,-3.153,-3.368,-1.164,-2.817,-4.745,-5.073,0.152,-2.307,-4.094,-6.589,0.673,1.017,3.074,3.435,0.419,-0.743,-1.475,-1.911,0.355,-0.731,-1.172,-1.708,0.018,1.364,2.339,1.052,-0.182,-0.785,-2.126,-3.16,-0.282,-1.449,-1.92,-1.749
2014-03-13,1846.34,-0.282,4,13,03,-1.8,-1.598,-3.365,-1.521,-1.865,-2.232,-3.547,-1.241,-1.673,-2.616,-4.038,-1.499,-2.455,-2.714,-5.744,-5.664,0.342,1.81,2.417,1.474,-1.157,-0.855,-2.214,0.137,-1.082,-0.971,-2.059,-0.454,1.345,2.05,2.465,-0.486,-0.605,-0.394,-1.421,-1.948,-1.17,-1.14,-1.688,0.033
2014-03-12,1868.2,-1.17,3,12,03,0.206,-0.917,-2.848,-1.494,-0.375,-1.101,-2.249,-1.496,-0.959,-1.984,-3.072,-2.153,-0.265,-1.829,-4.438,-4.465,1.463,2.037,1.221,3.244,0.305,-0.738,-1.102,0.766,0.112,-0.445,-0.796,0.044,0.696,0.962,0.469,-1.391,0.213,-1.351,0.48,-2.14,0.031,-0.478,-0.47,0.471
2014-03-11,1867.63,0.031,2,11,03,-1.121,-1.797,-1.672,-2.365,-0.729,-1.345,-0.861,-0.95,-1.035,-1.46,-0.261,-0.693,-1.568,-3.115,-3.171,-5.254,0.565,0.596,0.753,1.295,-1.039,-1.37,-1.42,0.059,-0.556,-1.099,-0.86,0.056,0.264,0.406,-1.208,-2.018,-1.56,-1.032,0.224,-1.909,-0.508,-0.554,-0.33,0.719
2014-03-10,1877.17,-0.508,1,10,03,-0.683,-1.949,-0.482,0.615,-0.621,-1.161,-0.223,0.119,-0.43,-1.109,-0.344,0.346,-1.572,-2.657,-2.602,-1.091,0.031,-0.799,0.35,0.796,-0.334,-0.367,-0.442,1.662,-0.545,-0.352,-0.542,1.089,0.142,-0.488,-1.257,-1.742,0.537,1.856,-1.057,-0.303,-0.046,0.007,0.174,1.735
2014-03-07,1878.04,-0.046,5,07,03,-1.274,0.127,1.908,1.385,-0.544,0.49,2.391,0.401,-0.683,1.217,2.646,0.345,-1.102,-0.057,0.086,0.836,-0.83,0.155,-0.921,-0.093,-0.033,-0.05,2.404,2.632,0.194,0.242,1.639,2.057,-0.629,-1.608,-2.88,-1.36,1.312,1.269,-0.534,-1.371,0.054,0.226,1.751,1.784
2014-03-06,1877.03,0.054,4,06,03,1.419,1.496,1.393,1.522,1.04,0.95,0.77,0.711,1.913,0.774,0.947,0.687,1.057,0.057,-0.028,0.198,0.993,1.158,1.998,0.915,-0.017,-0.075,1.889,2.772,0.048,-0.19,0.847,1.868,-0.985,-0.773,-1.851,0.15,-0.043,-2.86,-2.607,-2.779,0.172,0.166,0.945,1.592
2014-03-05,1873.81,0.172,3,05,03,0.076,1.779,-0.704,0.101,-0.089,1.892,-0.089,0.538,-1.118,1.411,-0.433,-0.087,-0.99,0.143,-2.152,-2.043,0.163,-1.075,0.538,1.027,-0.058,2.455,1.5,3.545,-0.237,1.394,0.924,2.19,0.214,-1.293,-0.82,0.891,-2.818,-1.78,-2.129,-1.294,-0.005,1.521,1.053,2.045
2014-03-04,1873.91,-0.005,2,04,03,1.702,-0.101,1.102,0.715,1.982,-0.178,0.342,0.823,2.557,0.172,0.693,1.839,1.144,-0.085,1.551,-0.897,-1.236,0.831,0.445,0.846,2.515,1.966,2.113,3.929,1.635,1.038,1.639,2.683,-1.504,-1.087,-0.491,1.206,1.068,0.26,0.762,1.206,1.527,0.778,1.558,1.855
2014-03-03,1845.73,1.527,1,03,03,-1.773,-2.44,-0.513,-0.615,-2.118,-1.944,-1.944,-0.796,-2.326,-1.818,-2.241,-1.305,-1.215,-2.292,0.749,-2.835,2.092,1.63,0.836,3.184,-0.536,-0.932,0.223,2.472,-0.587,-0.464,0.411,1.633,0.424,0.479,1.565,2.501,-0.8,-0.355,-0.841,1.65,-0.738,-0.462,0.033,0.929
2014-02-28,1859.45,-0.738,5,28,02,-0.679,1.205,0.127,0.484,0.178,0.521,-0.059,0.671,0.519,0.519,-0.258,-0.172,-1.09,1.637,0.227,-1.145,-0.452,-0.382,-1.062,0.173,-0.398,0.145,0.867,1.97,0.124,0.595,1.013,1.57,0.055,0.602,2.039,1.638,0.449,0.501,-0.176,2.339,0.278,0.774,0.641,1.015
2014-02-27,1854.29,0.278,4,27,02,1.897,1.975,0.812,0.227,0.342,0.0,0.627,1.354,0.0,-0.431,0.348,1.494,2.757,3.112,0.112,0.0,0.07,-0.782,0.486,0.826,0.545,1.166,2.015,3.446,0.47,0.879,1.255,1.99,0.547,1.081,1.725,1.811,0.052,-0.488,0.852,1.838,0.495,0.497,0.982,0.852
2014-02-26,1845.16,0.495,3,26,02,0.077,-1.065,-0.383,-0.434,-0.341,-0.577,0.479,1.389,-0.431,-0.773,1.138,1.05,0.346,-1.388,-2.41,-1.833,-0.851,-0.682,0.4,2.088,0.617,0.721,1.778,3.029,0.407,0.416,1.027,2.016,0.531,1.429,1.706,1.314,-0.54,-0.674,0.44,4.769,0.002,-0.133,0.292,0.838
2014-02-25,1845.12,0.002,2,25,02,-1.141,-1.141,-0.103,-0.409,-0.237,0.627,1.171,2.044,-0.344,0.782,0.957,0.607,-1.728,-2.91,-3.558,-1.922,0.171,1.278,2.328,3.842,0.103,0.839,2.244,3.699,0.008,0.372,1.217,2.29,0.893,0.637,0.921,1.35,-0.135,1.347,2.512,5.742,-0.135,0.483,0.895,1.421
2014-02-24,1847.61,-0.135,1,24,02,0.0,0.689,0.356,0.767,0.866,1.062,0.731,2.457,1.129,1.926,0.086,0.779,-1.203,-1.037,-1.369,-0.254,1.105,1.089,1.248,3.723,0.735,1.049,1.093,3.999,0.364,0.609,0.552,2.906,-0.253,0.273,-0.393,-0.066,1.484,1.122,2.519,6.165,0.619,0.426,0.372,1.531
2014-02-21,1836.25,0.619,5,21,02,0.689,1.051,-0.58,2.95,0.194,0.54,0.722,3.19,0.788,0.174,1.142,1.054,0.168,-0.667,-0.112,4.809,-0.016,1.037,0.338,3.791,0.312,1.394,1.403,4.161,0.244,0.841,0.726,3.508,0.528,0.282,0.084,-0.392,-0.357,1.15,0.978,6.155,-0.192,0.41,-0.129,2.023
2014-02-20,1839.78,-0.192,4,20,02,0.359,-0.331,-0.051,1.11,0.345,-0.328,0.906,2.641,-0.609,-1.806,-0.087,-0.175,-0.834,-0.335,0.592,3.721,1.053,0.157,1.681,4.445,1.078,0.043,1.229,4.108,0.596,-0.057,0.98,3.53,-0.244,-0.665,-0.385,-0.637,1.511,1.382,4.309,5.288,0.603,-0.053,0.544,2.379
2014-02-19,1828.75,0.603,3,19,02,-0.687,-1.614,-0.307,1.324,-0.671,0.18,0.863,3.625,-1.204,0.967,-0.347,2.043,0.503,0.559,1.696,4.99,-0.887,-0.692,1.479,4.149,-1.024,0.009,1.423,4.164,-0.649,-0.114,1.06,3.859,-0.421,-0.197,0.425,-0.309,-0.128,-0.17,3.151,4.621,-0.652,-0.537,0.522,3.119
2014-02-18,1840.76,-0.652,2,18,02,-0.933,0.281,0.409,4.162,0.857,1.238,1.714,6.175,2.197,1.75,0.693,4.492,0.056,0.93,1.13,6.2,0.197,1.522,2.445,5.038,1.043,1.185,2.874,6.075,0.538,1.037,2.341,6.14,0.225,0.282,0.329,-0.317,-0.043,2.887,3.556,5.012,0.116,0.597,1.155,5.088
2014-02-14,1838.63,0.116,5,14,02,1.225,1.329,3.551,4.754,0.377,0.681,2.45,5.489,-0.437,-1.301,-0.088,2.43,0.874,1.131,4.927,4.804,1.323,2.186,3.441,5.091,0.14,1.414,2.72,4.193,0.496,1.176,2.762,5.105,0.056,0.623,-0.476,-1.461,2.931,3.327,5.127,4.543,0.481,1.065,2.155,4.753
2014-02-13,1829.83,0.481,4,13,02,0.102,0.128,1.162,5.578,0.303,0.47,1.72,6.307,-0.867,-1.039,-0.087,2.973,0.254,0.198,3.11,5.096,0.852,0.909,2.718,3.437,1.271,1.669,2.844,4.832,0.677,1.291,2.525,5.944,0.566,0.047,-0.253,-2.561,0.384,0.649,0.938,1.532,0.581,0.554,1.826,5.049
2014-02-12,1819.26,0.581,3,12,02,0.026,2.193,1.636,2.488,0.167,1.757,2.738,3.82,-0.173,1.229,2.398,1.765,-0.056,3.754,3.239,2.313,0.056,1.228,2.631,3.614,0.393,1.288,2.703,0.276,0.61,1.567,2.769,1.495,-0.517,-1.093,-0.731,-2.18,0.264,1.743,1.425,-1.172,-0.027,1.079,2.584,2.057
2014-02-11,1819.75,-0.027,2,11,02,2.167,1.033,3.738,2.623,1.587,1.244,4.386,1.885,1.405,0.962,3.774,-0.773,3.812,2.907,5.013,2.135,1.171,1.793,2.531,3.832,0.892,1.156,3.111,-0.858,0.951,1.219,3.711,0.467,-0.579,-0.3,-0.644,-1.013,1.475,0.287,1.407,-3.351,1.106,1.265,3.888,1.425
2014-02-10,1799.84,1.106,1,10,02,-1.11,-0.545,1.162,1.376,-0.338,0.965,2.967,0.808,-0.437,1.155,2.52,-1.979,-0.872,-0.496,-0.117,-1.159,0.614,1.386,1.595,0.367,0.262,1.397,1.434,-0.269,0.265,1.183,2.28,0.918,0.281,0.366,-0.989,-0.723,-1.17,-0.312,-0.555,-5.877,0.157,1.489,2.543,1.445
2014-02-07,1797.02,0.157,5,07,02,0.571,2.678,4.365,1.044,1.307,3.103,4.51,0.015,1.599,2.785,3.063,-1.634,0.379,2.047,1.926,-0.434,0.767,0.726,0.701,1.009,1.132,1.933,1.933,-1.965,0.916,2.463,3.335,-0.456,0.084,-0.345,-2.314,-0.187,0.869,1.116,0.589,-5.301,1.33,2.591,3.165,0.252
2014-02-06,1773.43,1.33,4,06,02,2.094,1.717,0.838,1.103,1.773,1.983,1.053,-0.418,1.168,1.35,-0.618,-2.342,1.661,0.381,-0.896,0.322,-0.041,0.207,0.958,0.231,0.792,0.037,-2.363,-2.04,1.533,1.084,-1.24,-0.351,-0.429,-1.35,-1.459,-0.028,0.246,-0.244,-2.561,-5.394,1.244,1.039,-0.514,-0.456
2014-02-05,1751.64,1.244,3,05,02,-0.37,1.644,-1.075,-1.36,0.206,1.364,-2.395,-2.606,0.18,0.27,-4.381,-4.709,-1.26,-0.119,-2.741,-1.49,0.248,-0.025,1.269,-0.818,-0.749,0.0,-3.85,-4.231,-0.442,0.851,-3.128,-2.779,-0.925,-1.976,-0.372,-0.298,-0.489,-0.522,-4.692,-5.556,-0.203,0.56,-2.372,-2.159
2014-02-04,1755.2,-0.203,2,04,02,2.021,-0.864,0.212,-3.591,1.156,-0.912,-2.097,-5.474,0.09,-1.942,-4.389,-6.324,1.156,-1.272,-1.043,-2.513,-0.272,0.749,-1.208,-0.657,0.755,-2.398,-1.68,-5.97,1.298,-2.299,-1.332,-4.892,-1.061,-0.111,0.269,1.283,-0.033,-2.322,-5.352,-7.167,0.764,-1.537,-1.071,-4.007
2014-02-03,1741.89,0.764,1,03,02,-2.828,-2.675,-3.183,-7.824,-2.044,-3.709,-4.3,-7.18,-2.03,-4.639,-4.557,-8.264,-2.4,-2.626,-2.315,-7.938,1.024,1.294,0.306,1.787,-3.129,-3.85,-3.824,-7.303,-3.551,-3.946,-3.668,-6.852,0.96,1.636,2.178,3.818,-2.289,-4.192,-5.855,-8.0,-2.283,-2.915,-2.823,-5.581
2014-01-31,1782.59,-2.283,5,31,01,0.157,1.085,0.263,-3.876,-1.7,-1.196,-1.456,-5.244,-2.663,-2.496,-1.735,-6.131,-0.231,0.232,1.23,-3.408,0.267,-1.943,-0.719,0.326,-0.743,0.736,0.331,-3.824,-0.409,0.99,0.9,-2.951,0.669,0.38,1.452,2.577,-1.947,-3.102,-2.908,-6.437,-0.647,0.473,0.058,-3.32
2014-01-30,1794.19,-0.647,4,30,01,0.926,-0.522,-0.288,-4.172,0.513,-0.614,-0.216,-3.143,0.172,0.086,-0.342,-3.402,0.464,0.318,1.286,-3.184,-2.205,-0.976,-2.061,-0.959,1.491,0.027,-0.397,-2.527,1.404,0.289,0.36,-2.195,-0.287,0.533,0.074,1.972,-1.178,-1.735,-0.907,-5.214,1.127,0.094,0.218,-2.421
2014-01-29,1774.2,1.127,3,29,01,-1.435,-0.814,-3.794,-5.526,-1.121,-0.263,-3.449,-3.925,-0.086,0.781,-2.024,-3.328,-0.145,0.995,-1.485,-3.793,1.257,1.248,0.558,2.237,-1.443,-0.403,-4.364,-4.298,-1.1,-0.089,-3.608,-3.835,0.823,1.068,1.011,2.694,-0.565,0.2,-1.918,-3.871,-1.021,-0.413,-2.968,-3.884
2014-01-28,1792.5,-1.021,2,28,01,0.63,0.235,-4.794,-4.675,0.868,0.401,-3.009,-2.879,0.867,-0.428,-3.884,-3.566,1.142,0.964,-5.756,-4.532,-0.008,-1.096,1.477,1.078,1.056,-0.423,-3.617,-2.78,1.023,0.071,-3.304,-2.896,0.244,-0.456,1.605,2.54,0.769,0.843,-2.278,-3.169,0.614,0.123,-2.838,-3.023
2014-01-27,1781.56,0.614,1,27,01,-0.392,-3.005,-4.128,-5.296,-0.463,-3.194,-3.843,-3.31,-1.284,-2.782,-4.474,-3.676,-0.175,-2.456,-4.581,-5.792,-1.088,-0.682,1.053,0.892,-1.463,-3.977,-4.142,-3.078,-0.942,-3.522,-3.816,-3.325,-0.698,-0.056,1.108,2.183,0.074,-2.114,-3.635,-4.237,-0.488,-2.565,-3.376,-3.117
2014-01-24,1790.29,-0.488,5,24,01,-2.623,-5.017,-3.895,-3.895,-2.744,-3.396,-2.934,-2.084,-1.518,-3.471,-3.071,-2.667,-2.284,-6.656,-4.413,-4.173,0.411,2.601,1.125,1.049,-2.551,-3.208,-2.139,-0.43,-2.605,-3.373,-2.545,-1.265,0.646,2.07,1.896,2.43,-2.186,-3.096,-4.347,-3.754,-2.088,-2.958,-2.633,-1.589
2014-01-23,1828.46,-2.088,4,23,01,-2.459,-1.158,-1.8,-2.483,-0.67,-0.67,-0.492,-0.195,-1.983,-1.74,-1.331,-1.821,-4.474,-2.179,-2.342,-3.87,2.181,1.746,1.67,1.272,-0.674,-0.171,0.069,0.779,-0.789,-0.305,-0.236,-0.061,1.415,1.165,1.666,2.279,-0.93,-1.553,-1.991,-3.532,-0.889,-0.832,-0.944,-0.755
2014-01-22,1844.86,-0.889,3,22,01,1.334,1.181,0.124,1.744,0.0,0.479,0.134,1.405,0.249,0.415,0.332,0.833,2.402,2.402,1.299,2.459,-0.426,-1.439,-0.393,0.616,0.506,1.104,0.869,2.019,0.488,0.857,0.422,1.478,-0.246,-0.171,0.92,2.055,-0.629,-1.291,-0.911,-1.885,0.057,0.335,-0.19,0.366
2014-01-21,1843.8,0.057,2,21,01,-0.151,-0.65,-1.218,-0.126,0.479,0.179,0.554,1.328,0.166,0.416,0.835,0.249,0.0,-0.167,-1.269,-1.783,-1.017,-0.075,-0.158,1.338,0.595,0.241,1.11,1.532,0.367,0.069,0.511,1.085,0.076,0.495,1.063,2.905,-0.666,-0.445,-0.626,-2.224,0.277,-0.113,0.268,0.343
2014-01-17,1838.7,0.277,5,17,01,-0.5,-1.045,0.0,-0.301,-0.298,-0.343,0.876,0.815,0.25,-0.083,0.417,0.25,-0.167,-1.078,0.252,-0.611,0.952,1.061,-0.074,1.776,-0.352,-0.232,1.747,1.064,-0.297,-0.431,1.314,0.91,0.419,1.093,0.524,2.547,0.222,0.385,0.619,-1.89,-0.39,-0.524,1.072,0.045
2014-01-16,1845.89,-0.39,4,16,01,-0.547,-0.572,-0.695,0.629,-0.045,0.374,0.299,1.684,-0.332,0.418,-0.497,0.418,-0.912,-1.103,-1.565,-0.417,0.109,-0.083,-0.391,0.243,0.12,0.867,0.71,2.268,-0.134,0.441,0.175,2.05,0.671,0.565,0.603,2.378,0.162,-0.182,-1.572,-0.722,-0.135,0.381,0.191,1.047
2014-01-15,1848.38,-0.135,3,15,01,-0.025,1.056,1.617,0.224,0.419,1.223,1.269,1.607,0.752,0.5,0.5,0.416,-0.193,1.344,1.146,-1.282,-0.192,-1.124,1.013,0.31,0.746,1.984,1.14,1.317,0.576,1.752,1.051,1.543,-0.105,-0.562,1.124,2.124,-0.343,0.233,-0.982,-0.734,0.517,1.604,0.558,0.929
2014-01-14,1838.88,0.517,2,14,01,1.081,-0.124,1.106,0.075,0.8,-0.075,0.77,1.29,-0.25,-0.911,-0.581,0.251,1.54,-0.467,-0.521,-2.317,-0.934,-0.308,1.498,1.602,1.229,-0.156,0.418,1.078,1.17,-0.265,0.571,1.404,-0.457,0.038,1.823,2.232,0.578,-1.393,-1.608,-0.632,1.082,-0.189,0.076,0.377
2014-01-13,1819.2,1.082,1,13,01,-1.192,0.556,-0.301,-4.809,-0.868,0.045,-0.06,-1.297,-0.662,0.0,-0.166,-1.153,-1.976,-0.196,-0.861,-6.932,0.632,2.161,1.852,4.22,-1.368,-0.827,-0.671,-1.231,-1.418,-0.69,-0.399,-0.917,0.498,1.696,2.012,3.014,-1.96,-1.213,-2.493,-2.619,-1.258,-1.03,-1.016,-1.578
2014-01-10,1842.37,-1.258,5,10,01,1.769,1.232,1.334,-2.917,0.921,0.845,1.381,-0.06,0.667,0.332,0.919,-0.33,1.817,-0.055,1.166,-4.056,1.52,1.812,0.636,4.22,0.548,0.575,1.547,0.374,0.739,0.838,1.872,0.9,1.192,1.784,1.764,1.853,0.762,-0.218,0.863,0.209,0.231,0.266,0.854,0.071
2014-01-09,1838.13,0.231,4,09,01,-0.528,-0.852,-1.371,-4.189,-0.075,-0.106,0.333,-0.556,-0.332,-0.166,-0.083,-0.083,-1.838,-0.666,-2.4,-6.335,0.288,-0.303,-0.696,1.144,0.026,0.157,0.174,-0.234,0.099,0.292,0.487,0.272,0.585,0.311,0.989,1.346,-0.973,-1.296,0.251,-1.724,0.035,0.014,0.369,-0.178
2014-01-08,1837.49,0.035,3,08,01,-0.326,0.101,-1.02,-2.188,-0.03,0.531,0.516,0.03,0.166,0.585,0.838,0.753,1.194,1.222,-1.805,-3.162,-0.589,-1.155,0.102,1.182,0.131,0.967,0.657,-0.321,0.193,1.025,0.829,0.255,-0.272,-0.019,0.401,0.47,-0.327,1.084,0.992,-0.159,-0.021,0.587,0.301,-0.246
2014-01-07,1837.88,-0.021,2,07,01,0.428,-0.523,-4.522,-2.706,0.561,0.44,-1.237,0.607,0.418,0.083,-0.988,2.211,0.028,-1.746,-6.125,-5.086,-0.569,-0.394,2.325,2.343,0.835,0.017,-0.563,-0.443,0.83,0.194,-0.52,0.095,0.253,0.675,0.982,0.029,1.415,1.568,-0.128,1.865,0.608,0.355,-0.567,0.249
2014-01-06,1826.77,0.608,1,06,01,-0.947,-1.12,-4.195,-2.55,-0.121,-0.015,-1.421,0.243,-0.333,0.251,-1.238,0.419,-1.773,-2.99,-5.162,-3.381,0.176,1.271,3.562,3.401,-0.811,-0.307,-1.156,-0.889,-0.631,-0.195,-0.954,-0.265,0.421,0.421,0.088,-1.023,0.151,-0.09,-0.648,1.167,-0.251,-0.284,-0.777,-0.067
2014-01-03,1831.37,-0.251,5,03,01,-0.174,-4.019,-2.857,-0.889,0.106,-1.669,-0.886,1.398,0.586,-1.071,0.0,1.693,-1.239,-4.457,-4.031,-1.768,1.093,2.73,1.853,2.889,0.508,-0.581,-0.408,0.667,0.439,-0.713,-0.214,1.164,0.0,0.304,0.354,-1.995,-0.241,-1.67,-1.97,0.841,-0.033,-0.919,-0.545,0.718
2014-01-02,1831.98,-0.033,4,02,01,-3.852,-3.11,-1.18,-0.863,-1.773,-1.406,-0.483,1.87,-1.647,-1.485,-0.084,1.444,-3.258,-2.239,-1.382,-1.25,1.619,2.262,1.079,2.77,-1.084,-0.852,-0.972,1.848,-1.147,-0.761,-0.568,1.552,0.304,-0.332,0.069,-0.487,-1.433,-0.558,-1.14,0.322,-0.886,-0.494,-0.545,1.237
2013-12-31,1848.36,-0.886,2,31,12,0.771,1.211,1.902,1.211,0.374,0.796,1.867,3.709,0.165,1.082,3.231,2.275,1.053,0.445,1.107,-0.26,0.633,-0.854,0.017,-1.267,0.235,0.174,0.122,2.197,0.391,0.502,0.618,1.886,-0.634,0.049,-0.943,-0.885,0.887,-0.305,1.996,1.668,0.396,0.378,0.82,2.083
2013-12-30,1841.07,0.396,1,30,12,0.436,1.992,1.717,1.517,0.421,0.936,1.688,4.047,0.916,1.423,1.678,3.325,-0.602,0.877,1.878,0.663,-1.477,-1.156,-0.156,-2.748,-0.061,-0.121,0.27,3.359,0.111,0.194,0.695,2.754,0.688,0.402,-1.109,-0.755,-1.182,-0.585,1.827,3.68,-0.018,-0.052,0.716,3.373
